epoch,train_loss,val_loss,learning_rate,fusion_weight
1,0.8200289642456735,0.4553828537464142,0.0003,0.5016764998435974
2,0.6859893515558526,0.3515053689479828,0.0003,0.502493143081665
3,0.6040015433094289,0.3502070903778076,0.0003,0.5023550987243652
4,0.5582799197423576,0.33787816762924194,0.0003,0.502068042755127
5,0.5265902298511845,0.3954106867313385,0.0003,0.5019474625587463
6,0.5015951271104341,0.3701927363872528,0.0003,0.5018597841262817
7,0.48485837773521345,0.32707199454307556,0.0003,0.5014197826385498
8,0.47663521825677096,0.3766804337501526,0.0003,0.5009369254112244
9,0.4658136276325377,0.3268989622592926,0.0003,0.5002484917640686
10,0.4564686131359327,0.3262006640434265,0.0003,0.49953699111938477
11,0.45190050312788177,0.3353605270385742,0.0003,0.49901264905929565
12,0.4435441502840212,0.3532918393611908,0.0003,0.4982220232486725
13,0.4379587471485138,0.32969576120376587,0.0003,0.49747762084007263
14,0.433739439095601,0.3146299719810486,0.0003,0.4965496063232422
15,0.4280222810731076,0.3368808329105377,0.0003,0.4958276152610779
16,0.42577068020801734,0.33348530530929565,0.0003,0.4949389696121216
17,0.42248075285760484,0.34207502007484436,0.0003,0.4942571818828583
18,0.4182422925340067,0.3609331548213959,0.0003,0.49350014328956604
19,0.4168097710255349,0.3339833617210388,0.0003,0.4927210807800293
20,0.4116032297658448,0.3227670192718506,0.00015,0.4920300245285034
21,0.40630831901389775,0.3079899251461029,0.00015,0.491694837808609
22,0.4054289451330015,0.31619030237197876,0.00015,0.49128666520118713
23,0.4042229257007637,0.3078068792819977,0.00015,0.4909323453903198
24,0.40383373481212276,0.30503806471824646,0.00015,0.4905267059803009
25,0.40361905215990423,0.3364812433719635,0.00015,0.49013277888298035
26,0.4016870118603848,0.34594669938087463,0.00015,0.4897606670856476
27,0.399729447494639,0.3207932412624359,0.00015,0.4893352687358856
28,0.39864728503888197,0.32118332386016846,0.00015,0.4890168011188507
29,0.39880730934662395,0.31541162729263306,0.00015,0.48854154348373413
30,0.39695318825174086,0.3275030553340912,7.5e-05,0.488079696893692
31,0.39516108785525406,0.3260950744152069,7.5e-05,0.48790380358695984
32,0.39455469469032667,0.3318418562412262,7.5e-05,0.4876842498779297
33,0.39444648157251944,0.3298560678958893,7.5e-05,0.4875064790248871
34,0.3911966374605009,0.3443947434425354,7.5e-05,0.48725536465644836
35,0.3925210157833477,0.321757972240448,7.5e-05,0.48704421520233154
36,0.3923049554376319,0.33234676718711853,3.75e-05,0.4868847727775574
37,0.39167373369235803,0.3311134874820709,3.75e-05,0.4867490530014038
38,0.3920940323041217,0.32652589678764343,3.75e-05,0.4866546392440796
39,0.3901386768511026,0.3243347704410553,3.75e-05,0.4865420162677765
40,0.3910529297767299,0.316945880651474,3.75e-05,0.486444890499115
41,0.3896004843829882,0.3304497003555298,3.75e-05,0.4863421320915222
42,0.39097254907730783,0.32928529381752014,1.875e-05,0.48620176315307617
43,0.3900466812129068,0.33171334862709045,1.875e-05,0.48613616824150085
44,0.3893409533665912,0.3293781280517578,1.875e-05,0.48609209060668945
