epoch,train_loss,val_loss,learning_rate
1,0.7593257149847428,0.3585197925567627,0.0003
2,0.6425952456965305,0.3321625292301178,0.0003
3,0.5602908972466346,0.32508042454719543,0.0003
4,0.5147768117413662,0.32009953260421753,0.0003
5,0.4920617501334389,0.30551278591156006,0.0003
6,0.47977167987587427,0.2998047173023224,0.0003
7,0.46692779158601666,0.30322906374931335,0.0003
8,0.4612788378012062,0.29919034242630005,0.0003
9,0.45579747545837174,0.30276888608932495,0.0003
10,0.4525605333913671,0.29872265458106995,0.0003
11,0.44917818461314285,0.3065376877784729,0.0003
12,0.4440407652666073,0.3101631700992584,0.0003
13,0.4422055001896207,0.3012530207633972,0.0003
14,0.4402403471493485,0.30892232060432434,0.0003
15,0.4380200369523303,0.3078062832355499,0.0003
16,0.43579326732323903,0.30580154061317444,0.00015
17,0.43165385132969014,0.31200799345970154,0.00015
18,0.4297677142785327,0.31080836057662964,0.00015
19,0.43064940860956025,0.3060288429260254,0.00015
20,0.4270249386825184,0.317018985748291,0.00015
21,0.4255036112695637,0.3110826015472412,0.00015
22,0.42647438621757056,0.3166295886039734,7.5e-05
23,0.4236156468344207,0.3189501166343689,7.5e-05
24,0.4238237490748415,0.3187292516231537,7.5e-05
25,0.42237882389880643,0.31590500473976135,7.5e-05
26,0.42066478994813294,0.31772857904434204,7.5e-05
27,0.4216137215642646,0.3131619691848755,7.5e-05
28,0.42014476863464506,0.3164988160133362,3.75e-05
29,0.42054635994505174,0.31053751707077026,3.75e-05
30,0.4194512694779009,0.3171749711036682,3.75e-05
