epoch,train_loss,val_loss,learning_rate
1,0.7771211400512577,0.6244189143180847,0.0003
2,0.7382145574850629,0.6106308102607727,0.0003
3,0.717557683933613,0.6030311584472656,0.0003
4,0.6944101120150367,0.5877273678779602,0.0003
5,0.6679913872896239,0.5697765946388245,0.0003
6,0.6388469047324602,0.5504858493804932,0.0003
7,0.6099170691283174,0.5290982127189636,0.0003
8,0.5816311979478643,0.5111766457557678,0.0003
9,0.5587583886560543,0.49667853116989136,0.0003
10,0.5399219287458317,0.4811575412750244,0.0003
11,0.5218852231668871,0.4697642922401428,0.0003
12,0.505398804827254,0.4621169865131378,0.0003
13,0.496538241704305,0.4546661078929901,0.0003
14,0.4876020358976468,0.4419209659099579,0.0003
15,0.4752981653509214,0.4421113431453705,0.0003
16,0.46934294377186503,0.44321194291114807,0.0003
17,0.4638526703036109,0.44358348846435547,0.0003
18,0.4599477616391441,0.43636998534202576,0.0003
19,0.45485111909319265,0.43329188227653503,0.0003
20,0.4547118976596714,0.43397194147109985,0.0003
21,0.4495272116605626,0.43415552377700806,0.0003
22,0.44712163149848466,0.4291662871837616,0.0003
23,0.443800631188607,0.4283336102962494,0.0003
24,0.44289102180059564,0.4284006655216217,0.0003
25,0.4390246110369069,0.4275389015674591,0.0003
26,0.43831640458846277,0.42346760630607605,0.0003
27,0.43547766638356583,0.4229121506214142,0.0003
28,0.4318297482276148,0.4219883978366852,0.0003
29,0.4308917942897294,0.42769762873649597,0.0003
30,0.42892999658288883,0.4293791651725769,0.0003
31,0.42862559589304666,0.42288410663604736,0.0003
32,0.42650539029476253,0.4192041754722595,0.0003
33,0.4234142104784648,0.43139389157295227,0.0003
34,0.42188629253890164,0.4284587502479553,0.0003
35,0.42079388956690944,0.42672839760780334,0.0003
36,0.42225124253783114,0.42735129594802856,0.0003
37,0.41843845793443135,0.4180702269077301,0.0003
38,0.4195988450863565,0.41652876138687134,0.0003
39,0.41596324014109237,0.417885959148407,0.0003
40,0.41519217412601145,0.4189988374710083,0.0003
41,0.41497090019921,0.41613808274269104,0.0003
42,0.412701594737149,0.41593119502067566,0.0003
43,0.4115635491618814,0.41570979356765747,0.0003
44,0.4110228846701541,0.41361144185066223,0.0003
45,0.40803757309913635,0.40965670347213745,0.0003
46,0.4066947767900866,0.40816783905029297,0.0003
47,0.4073649439238763,0.402662992477417,0.0003
48,0.40510996113451875,0.402889221906662,0.0003
49,0.40499516097150107,0.4043886959552765,0.0003
50,0.40297236206919645,0.40399613976478577,0.0003
51,0.4040174130783525,0.4000774323940277,0.0003
52,0.4000161315581595,0.3991807997226715,0.0003
53,0.40276114446248196,0.400775671005249,0.0003
54,0.40108660903087884,0.3992578983306885,0.0003
55,0.400292854900508,0.39665621519088745,0.0003
56,0.3984197313471358,0.3994045555591583,0.0003
57,0.39946153875469237,0.4031956195831299,0.0003
58,0.3952987189440764,0.40147846937179565,0.0003
59,0.3978733649087507,0.40216416120529175,0.0003
60,0.39411939068358076,0.3994457721710205,0.0003
61,0.39516925834870154,0.40155351161956787,0.00015
62,0.3936879341454469,0.4019601047039032,0.00015
63,0.39409243413644246,0.4034167230129242,0.00015
64,0.3899936426517575,0.4044710099697113,0.00015
65,0.39297153067219165,0.4014030396938324,0.00015
66,0.3916508622409761,0.39937424659729004,0.00015
67,0.3922649781371272,0.40156811475753784,7.5e-05
68,0.3911651638589164,0.4000832438468933,7.5e-05
69,0.3896352399227231,0.3988019526004791,7.5e-05
70,0.3894295958123466,0.39672383666038513,7.5e-05
71,0.389180462951808,0.39745885133743286,7.5e-05
72,0.3905504038629606,0.39938971400260925,7.5e-05
73,0.39168739526770835,0.4017203748226166,3.75e-05
74,0.3878234075021374,0.4009558856487274,3.75e-05
75,0.38957667281461317,0.3997909128665924,3.75e-05
