epoch,train_loss,val_loss,learning_rate
1,0.7638017262599265,0.5993124842643738,0.0003
2,0.7279500448426535,0.5724468231201172,0.0003
3,0.7050841677096463,0.5436793565750122,0.0003
4,0.6766411967055742,0.5184201002120972,0.0003
5,0.648696128712144,0.49671587347984314,0.0003
6,0.6178916156754013,0.47871333360671997,0.0003
7,0.5898265358089476,0.46779534220695496,0.0003
8,0.5637252675008404,0.4586138427257538,0.0003
9,0.542234135228534,0.45450833439826965,0.0003
10,0.5237087297809216,0.45009151101112366,0.0003
11,0.5082997709743736,0.448783814907074,0.0003
12,0.49580088049866433,0.44783762097358704,0.0003
13,0.4833781206330588,0.4509561359882355,0.0003
14,0.4775845214378002,0.4447721540927887,0.0003
15,0.4694062325843545,0.43873029947280884,0.0003
16,0.463847430408463,0.4357610046863556,0.0003
17,0.46007316380508184,0.4368981122970581,0.0003
18,0.45619837304418404,0.4425458610057831,0.0003
19,0.4515135031799937,0.43696290254592896,0.0003
20,0.45047062635421753,0.4363025426864624,0.0003
21,0.44651735660641695,0.4411051273345947,0.0003
22,0.4433092271634775,0.4421754777431488,0.00015
23,0.44092654049858565,0.4383864402770996,0.00015
24,0.4411122440829758,0.441604346036911,0.00015
25,0.4391413148521453,0.444776326417923,0.00015
26,0.4387207273827043,0.446225106716156,0.00015
27,0.43699745706809584,0.4446132779121399,0.00015
28,0.43881408927976623,0.4445415437221527,7.5e-05
29,0.43511587127234586,0.44540050625801086,7.5e-05
30,0.43363415132197297,0.44596391916275024,7.5e-05
31,0.43482736423034074,0.4462553858757019,7.5e-05
32,0.43483874710031256,0.4465133249759674,7.5e-05
33,0.43436591893203497,0.44624200463294983,7.5e-05
34,0.4322393079136693,0.4457453191280365,3.75e-05
35,0.43327939025191375,0.44558238983154297,3.75e-05
36,0.42978012839029,0.445424348115921,3.75e-05
