epoch,train_loss,val_loss,learning_rate
1,0.6182899587225206,0.6522300243377686,0.001
2,0.47206422243968094,0.9224628210067749,0.001
3,0.4442028279351716,0.9175605177879333,0.001
4,0.4289813242336311,0.9485411047935486,0.001
5,0.41566028482843154,1.0734132528305054,0.001
6,0.4021442644666917,0.9894044995307922,0.001
7,0.3912008239491151,1.1928067207336426,0.0005
8,0.38074174493846324,1.1161178350448608,0.0005
9,0.37661131537786807,1.1659828424453735,0.0005
10,0.36959696671750286,1.1785130500793457,0.0005
11,0.3648023156836481,1.163887619972229,0.0005
12,0.35945677462190684,1.289804220199585,0.0005
13,0.3521435092581381,1.1466416120529175,0.00025
14,0.34637470735181675,1.1636070013046265,0.00025
15,0.3441905432408399,1.1936488151550293,0.00025
16,0.34089788646981267,1.211557149887085,0.00025
17,0.33800709926255856,1.1497869491577148,0.00025
18,0.3341347371587659,1.1978501081466675,0.00025
19,0.3317667310780818,1.1845154762268066,0.000125
20,0.3295591680130156,1.2089511156082153,0.000125
21,0.32620816213069576,1.1570091247558594,0.000125
