epoch,train_loss,val_loss,learning_rate
1,0.7241048928379088,0.5414605140686035,0.001
2,0.5802631318107132,0.46007049083709717,0.001
3,0.49168038991994634,0.4142324924468994,0.001
4,0.45442189565000607,0.39241284132003784,0.001
5,0.43836525128793347,0.4023702144622803,0.001
6,0.42561402501061907,0.3978252410888672,0.001
7,0.4186508479968522,0.39579570293426514,0.001
8,0.4101658696814101,0.39427459239959717,0.001
9,0.40393370297528053,0.42179760336875916,0.001
10,0.39678963418154756,0.4107707142829895,0.0005
11,0.3910461890605069,0.40891560912132263,0.0005
12,0.38921828094378924,0.4192003309726715,0.0005
13,0.3834718539733295,0.4186551868915558,0.0005
14,0.38221772234569223,0.41290292143821716,0.0005
15,0.3793904929198036,0.4139004051685333,0.0005
16,0.37747058434079783,0.4316113591194153,0.00025
17,0.3769385428853737,0.42842307686805725,0.00025
18,0.3722467718198318,0.43140557408332825,0.00025
19,0.3731392051360404,0.42426103353500366,0.00025
20,0.37166503164195275,0.42784592509269714,0.00025
21,0.3728760011898455,0.4321630299091339,0.00025
22,0.3701313211936359,0.428885817527771,0.000125
23,0.36870319090148274,0.42745131254196167,0.000125
24,0.3683439241361248,0.42653146386146545,0.000125
