epoch,train_loss,val_loss,learning_rate
1,0.7309769891029181,0.5608294010162354,0.001
2,0.5929464739422465,0.48333054780960083,0.001
3,0.49979130380837494,0.439365416765213,0.001
4,0.45792808412581454,0.41965338587760925,0.001
5,0.43833831761234493,0.4169505536556244,0.001
6,0.4259421853132026,0.43719181418418884,0.001
7,0.41546111051426377,0.42256462574005127,0.001
8,0.40689424211664715,0.43244796991348267,0.001
9,0.40267659689104834,0.42676040530204773,0.001
10,0.39638524207957954,0.42790278792381287,0.001
11,0.3930218349131503,0.4132399559020996,0.001
12,0.38819054462188896,0.4114431142807007,0.001
13,0.38083955368330313,0.42247474193573,0.001
14,0.3784377447856489,0.4379301369190216,0.001
15,0.3743288639441941,0.42368388175964355,0.001
16,0.370525354331778,0.44264522194862366,0.001
17,0.3682305290717487,0.4461658000946045,0.001
18,0.3632309034813282,0.4672853648662567,0.0005
19,0.36259734491969264,0.4526268541812897,0.0005
20,0.3596027056838191,0.44475626945495605,0.0005
21,0.3539684202319892,0.4361993670463562,0.0005
22,0.3540653745795405,0.44719254970550537,0.0005
23,0.3519479010918344,0.46320033073425293,0.0005
24,0.35083659074103185,0.4522581100463867,0.00025
25,0.3466628438742586,0.45597121119499207,0.00025
26,0.34791296558786733,0.4568633735179901,0.00025
27,0.346428385769674,0.4623401165008545,0.00025
28,0.34481786872989445,0.4659872055053711,0.00025
29,0.3427240659100141,0.46632763743400574,0.00025
30,0.3436551158742387,0.46975675225257874,0.000125
31,0.34384456531021945,0.4661121368408203,0.000125
32,0.3410358946452769,0.4663349390029907,0.000125
